id,year,site,replicate,block,hybrid,date_planted,day_of_year_planted,day_of_year_harvested,date_harvested,yield_mg_ha,grain_moisture,soilpH,om_pct,soilk_ppm,soilp_ppm,previous_crop,longitude,latitude
98715,2022,IAH2,3,6,GEMN-0097_PHJ89_0013/LH244,2022-05-20,140,290,2022-10-17,10.60773607,15.5,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98716,2022,IAH2,3,6,W10010_0311/LH244,2022-05-20,140,290,2022-10-17,11.78965127,16.1,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98717,2022,IAH2,3,6,CG119/CG108,2022-05-20,140,290,2022-10-17,6.016908754,13.8,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98718,2022,IAH2,3,6,GEMN-0096_PHP02_0015/LH244,2022-05-20,140,290,2022-10-17,14.48552266,15.5,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98719,2022,IAH2,3,6,NC370/LH244,2022-05-20,140,290,2022-10-17,5.305751063,20.6,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98720,2022,IAH2,3,6,NC406/LH244,2022-05-20,140,290,2022-10-17,3.141521835,18.4,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98721,2022,IAH2,3,6,PHN11_PHW65_0312/LH244,2022-05-20,140,290,2022-10-17,7.583589773,16.9,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98722,2022,IAH2,3,6,GEMN-0096_LH212HT_0006/LH244,2022-05-20,140,290,2022-10-17,8.258969891,17.5,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98723,2022,IAH2,3,6,LH244/PHZ51,2022-05-20,140,290,2022-10-17,7.144216089,16,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98724,2022,IAH2,3,6,NC350/LH244,2022-05-20,140,290,2022-10-17,6.960934496,19.1,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98725,2022,IAH2,3,6,GEMN-0192_PHK76_0013/LH244,2022-05-20,140,290,2022-10-17,8.430325628,15.4,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98726,2022,IAH2,3,6,MO44_PHG47_0125/LH244,2022-05-20,140,290,2022-10-17,11.75261835,16.6,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98727,2022,IAH2,3,6,W10001_0017/LH244,2022-05-20,140,290,2022-10-17,6.099762077,16.1,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98728,2022,IAH2,3,6,GEMN-0096_PHP02_0004/LH244,2022-05-20,140,290,2022-10-17,10.7954114,15.6,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98729,2022,IAH2,3,7,GEMN-0097_PHK76_0021/LH244,2022-05-20,140,290,2022-10-17,7.002988834,16.1,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98730,2022,IAH2,3,7,GEMN-0097_PHJ89_0026/LH244,2022-05-20,140,290,2022-10-17,8.702737311,14.7,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98731,2022,IAH2,3,7,BGEM-0089-N/LH244,2022-05-20,140,290,2022-10-17,9.391298641,15.5,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98732,2022,IAH2,3,7,GEMN-0192_PHN46_0008/LH244,2022-05-20,140,290,2022-10-17,6.886868646,16.5,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98733,2022,IAH2,3,7,GEMN-0225_PHP02_0012/LH244,2022-05-20,140,290,2022-10-17,8.356887455,15.8,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98734,2022,IAH2,3,7,PHJ90/LH244,2022-05-20,140,290,2022-10-17,9.120142311,16.8,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98735,2022,IAH2,3,7,PHK56/LH244,2022-05-20,140,290,2022-10-17,1.643257575,13.3,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98736,2022,IAH2,3,7,GEMN-0144/LH244,2022-05-20,140,290,2022-10-17,13.43290885,19.5,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98737,2022,IAH2,3,7,W10001_0047/LH244,2022-05-20,140,290,2022-10-17,6.080304099,16.9,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98738,2022,IAH2,3,7,GEMN-0225_LH212HT_0015/LH244,2022-05-20,140,290,2022-10-17,10.4238268,16.7,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98739,2022,IAH2,3,7,PHRE1/PHTD5,2022-05-20,140,290,2022-10-17,5.279388642,14.4,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98740,2022,IAH2,3,7,PHW65_MOG_0137/LH244,2022-05-20,140,290,2022-10-17,2.881036009,18.3,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98741,2022,IAH2,3,7,GEMN-0192_PHK76_0011/LH244,2022-05-20,140,290,2022-10-17,5.747007777,16.8,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98742,2022,IAH2,3,7,B73/MO17,2022-05-20,140,290,2022-10-17,12.81088125,19.2,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98743,2022,IAH2,3,7,MO17_PHW30-008-(2N)-01/LH244,2022-05-20,140,290,2022-10-17,11.73567108,18.1,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98744,2022,IAH2,3,7,GEMN-0097_PHK76_0048/LH244,2022-05-20,140,290,2022-10-17,6.71739594,17.7,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98745,2022,IAH2,3,7,PHN11_PHW65_0323/LH244,2022-05-20,140,290,2022-10-17,9.444023483,18.6,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98746,2022,IAH2,3,7,GEMN-0192_PHN46_0006/LH244,2022-05-20,140,290,2022-10-17,14.98138724,17.5,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98747,2022,IAH2,3,7,GEMN-0097_LH212HT_0004/LH244,2022-05-20,140,290,2022-10-17,9.130185138,16.1,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98748,2022,IAH2,3,7,W10005_0111/LH244,2022-05-20,140,290,2022-10-17,9.494237618,17.7,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98749,2022,IAH2,3,8,BGEM-0039-N/LH244,2022-05-20,140,290,2022-10-17,9.172239476,19.1,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98750,2022,IAH2,3,8,GEMN-0192_PHK76_0035/LH244,2022-05-20,140,290,2022-10-17,1.669619996,12.5,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98751,2022,IAH2,3,8,GEMN-0096_PHP02_0016/LH244,2022-05-20,140,290,2022-10-17,14.24512249,18.1,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98752,2022,IAH2,3,8,PHW30_MO17-032-(2N)-01/LH244,2022-05-20,140,290,2022-10-17,9.151526145,19,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98753,2022,IAH2,3,8,GEMN-0225_PHP02_0001/LH244,2022-05-20,140,290,2022-10-17,14.65122931,18.7,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98754,2022,IAH2,3,8,GEMN-0097_PHP02_0003/LH244,2022-05-20,140,290,2022-10-17,5.885096649,16,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98755,2022,IAH2,3,8,PHR03/LH244,2022-05-20,140,290,2022-10-17,17.08598719,18.3,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98756,2022,IAH2,3,8,GEMN-0225_PHK76_0008/LH244,2022-05-20,140,290,2022-10-17,7.776914193,16.3,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98757,2022,IAH2,3,8,PHB47/LH244,2022-05-20,140,290,2022-10-17,9.129557461,15.7,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98758,2022,IAH2,3,8,GEMN-0187/LH244,2022-05-20,140,290,2022-10-17,13.0977295,17.7,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98759,2022,IAH2,3,8,GEMN-0097_PHK76_0003/LH244,2022-05-20,140,290,2022-10-17,10.55250052,17.5,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98760,2022,IAH2,3,8,PHW65_MOG_0271/LH244,2022-05-20,140,290,2022-10-17,11.40802385,20.9,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98761,2022,IAH2,3,8,GEMN-0096_PHP02_0017/LH244,2022-05-20,140,290,2022-10-17,16.55685574,16.7,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98762,2022,IAH2,3,8,GEMN-0096_PHK76_0004/LH244,2022-05-20,140,290,2022-10-17,4.117559089,16.3,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98763,2022,IAH2,3,8,GEMN-0097_PHJ89_0008/LH244,2022-05-20,140,290,2022-10-17,12.70480389,18.2,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98764,2022,IAH2,3,8,GEMN-0104/LH244,2022-05-20,140,290,2022-10-17,11.82229046,20.5,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98765,2022,IAH2,3,8,PHW30_MO17-129-(2N)-01/LH244,2022-05-20,140,290,2022-10-17,12.89812831,16.6,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98766,2022,IAH2,3,8,GEMN-0225_PHK76_0014/LH244,2022-05-20,140,290,2022-10-17,5.749518483,18.4,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98767,2022,IAH2,3,8,PHW65_MOG_0176/LH244,2022-05-20,140,290,2022-10-17,2.143515897,14.8,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98768,2022,IAH2,3,8,W10001_0007/LH244,2022-05-20,140,290,2022-10-17,11.46890849,16.3,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98769,2022,IAH2,3,9,GEMN-0192_LH212HT_0012/LH244,2022-05-20,140,290,2022-10-17,10.94228774,16.1,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98770,2022,IAH2,3,9,B73/TX779,2022-05-20,140,290,2022-10-17,9.836321414,22.9,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98771,2022,IAH2,3,9,GEMN-0225_PHP02_0015/LH244,2022-05-20,140,290,2022-10-17,10.60020395,16,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98772,2022,IAH2,3,9,GEMN-0225_PHJ89_0013/LH244,2022-05-20,140,290,2022-10-17,11.97042216,16.5,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98773,2022,IAH2,3,9,GEMN-0192_PHK76_0004/LH244,2022-05-20,140,290,2022-10-17,8.366930282,16.2,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98774,2022,IAH2,3,9,GEMN-0225_PHK76_0013/LH244,2022-05-20,140,290,2022-10-17,5.096734725,17.1,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98775,2022,IAH2,3,9,GEMN-0225_LH212HT_0009/LH244,2022-05-20,140,290,2022-10-17,6.575541008,15.9,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98776,2022,IAH2,3,9,GEMN-0192_PHN46_0015/LH244,2022-05-20,140,290,2022-10-17,8.325503621,15.1,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98777,2022,IAH2,3,9,GEMN-0097_LH212HT_0069/LH244,2022-05-20,140,290,2022-10-17,3.307856158,16.1,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98778,2022,IAH2,3,9,W10010_0346/LH244,2022-05-20,140,290,2022-10-17,6.711119173,15.8,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98779,2022,IAH2,3,9,GEMN-0192_LH212HT_0026/LH244,2022-05-20,140,290,2022-10-17,4.907176365,16.5,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98780,2022,IAH2,3,9,W10001_0014/LH244,2022-05-20,140,290,2022-10-17,5.964183912,15.9,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98781,2022,IAH2,3,9,GEMN-0097_PHK76_0060/LH244,2022-05-20,140,290,2022-10-17,2.017980559,12.7,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98782,2022,IAH2,3,9,GEMN-0192_PHK76_0032/LH244,2022-05-20,140,290,2022-10-17,10.61087445,16.7,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98783,2022,IAH2,3,9,GEMN-0097_LH212HT_0054/LH244,2022-05-20,140,290,2022-10-17,6.661532714,16,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98784,2022,IAH2,3,9,GEMN-0096_PHN46_0008/LH244,2022-05-20,140,290,2022-10-17,5.622727792,16.6,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98785,2022,IAH2,3,9,PH24E/LH244,2022-05-20,140,290,2022-10-17,13.4316535,16.5,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98786,2022,IAH2,3,9,GEMN-0097_PHK76_0032/LH244,2022-05-20,140,290,2022-10-17,4.486005306,15.5,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98787,2022,IAH2,3,9,GEMN-0096_PHN46_0013/LH244,2022-05-20,140,290,2022-10-17,10.40625185,16,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98788,2022,IAH2,3,10,W10005_0029/LH244,2022-05-20,140,290,2022-10-17,10.42508215,16.6,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98789,2022,IAH2,3,10,W10010_0093/LH244,2022-05-20,140,290,2022-10-17,13.62937165,18,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98790,2022,IAH2,3,10,GEMN-0097_PHP02_0005/LH244,2022-05-20,140,290,2022-10-17,12.58742835,17.3,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98791,2022,IAH2,3,10,PHN46/LH244,2022-05-20,140,290,2022-10-17,8.546445816,16.5,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98792,2022,IAH2,3,10,PHB47/PHZ51,2022-05-20,140,290,2022-10-17,11.54422969,15.3,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98793,2022,IAH2,3,10,PHG29/PHG47,2022-05-20,140,290,2022-10-17,9.341084506,13.8,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98794,2022,IAH2,3,10,DK3IIH6/LH244,2022-05-20,140,290,2022-10-17,10.99250188,15.2,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98795,2022,IAH2,3,10,GEMN-0157/LH244,2022-05-20,140,290,2022-10-17,5.754539897,18.4,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98796,2022,IAH2,3,10,NC458/LH244,2022-05-20,140,290,2022-10-17,9.834438384,23.9,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98797,2022,IAH2,3,10,GEMN-0192_PHN46_0003/LH244,2022-05-20,140,290,2022-10-17,11.84237612,17.7,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98798,2022,IAH2,3,10,CG44/CGR01,2022-05-20,140,290,2022-10-17,7.654517239,14.2,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98799,2022,IAH2,3,10,PHN11_LH145_0028/LH244,2022-05-20,140,290,2022-10-17,5.505352251,18.5,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98800,2022,IAH2,3,10,GEMN-0096_PHP02_0006/LH244,2022-05-20,140,290,2022-10-17,14.35873197,16.4,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98801,2022,IAH2,3,10,GEMN-0192_LH212HT_0010/LH244,2022-05-20,140,290,2022-10-17,11.62268927,16.9,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98802,2022,IAH2,3,10,GEMN-0192_LH212HT_0016/LH244,2022-05-20,140,290,2022-10-17,7.380222525,17.7,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98803,2022,IAH2,3,10,GEMN-0097_LH212HT_0062/LH244,2022-05-20,140,290,2022-10-17,3.675047022,18.4,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98804,2022,IAH2,3,10,GEMN-0096_LH212HT_0017/LH244,2022-05-20,140,290,2022-10-17,10.29013166,16.8,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98805,2022,IAH2,3,10,GEMN-0096_PHN46_0010/LH244,2022-05-20,140,290,2022-10-17,9.004022123,15.1,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98806,2022,IAH2,3,10,GEMN-0097_PHN46_0003/LH244,2022-05-20,140,290,2022-10-17,9.307189964,16.8,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98807,2022,IAH2,3,10,B73/MO17,2022-05-20,140,290,2022-10-17,14.23256895,17.8,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98808,2022,IAH2,3,11,GEMN-0096_PHN46_0004/LH244,2022-05-20,140,290,2022-10-17,9.887163226,16.4,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98809,2022,IAH2,3,11,GEMN-0225_PHP02_0009/LH244,2022-05-20,140,290,2022-10-17,11.24420023,17.9,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98810,2022,IAH2,3,11,GEMN-0192_PHK76_0015/LH244,2022-05-20,140,290,2022-10-17,8.177371922,17,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98811,2022,IAH2,3,11,GEMN-0225_PHN46_0001/LH244,2022-05-20,140,290,2022-10-17,15.77665361,17.7,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98812,2022,IAH2,3,11,GEMN-0097_PHP02_0002/LH244,2022-05-20,140,290,2022-10-17,12.21647142,15.6,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98813,2022,IAH2,3,11,MM501D/LH244,2022-05-20,140,290,2022-10-17,11.54297434,16.2,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98814,2022,IAH2,3,11,GEMN-0098/LH244,2022-05-20,140,290,2022-10-17,8.05434729,19.7,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98815,2022,IAH2,3,11,GEMN-0225_PHK76_0004/LH244,2022-05-20,140,290,2022-10-17,3.97695951,17.5,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98816,2022,IAH2,3,11,GEMN-0192_PHN46_0012/LH244,2022-05-20,140,290,2022-10-17,8.193063839,15.6,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98817,2022,IAH2,3,11,TX777/LH195,2022-05-20,140,290,2022-10-17,13.33122523,24.7,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98818,2022,IAH2,3,11,GEMN-0192_LH212HT_0001/LH244,2022-05-20,140,290,2022-10-17,8.287843019,17.1,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98819,2022,IAH2,3,11,W10001_0009/LH244,2022-05-20,140,290,2022-10-17,6.949636315,18.1,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98820,2022,IAH2,3,11,W10010_0148/LH244,2022-05-20,140,290,2022-10-17,11.90577146,16.8,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98821,2022,IAH2,3,11,GEMN-0225_PHJ89_0016/LH244,2022-05-20,140,290,2022-10-17,9.541941046,15.3,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98822,2022,IAH2,3,11,GEMN-0097_PHJ89_0016/LH244,2022-05-20,140,290,2022-10-17,7.657655622,15.6,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98823,2022,IAH2,3,11,W10010_0294/LH244,2022-05-20,140,290,2022-10-17,2.337467995,17.1,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98824,2022,IAH2,3,11,GEMN-0192_PHK76_0006/LH244,2022-05-20,140,290,2022-10-17,11.24922164,16,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98825,2022,IAH2,3,11,PHB47/PHN82,2022-05-20,140,290,2022-10-17,14.193653,16.2,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98826,2022,IAH2,3,12,PHN11_PHG47_0251/LH244,2022-05-20,140,290,2022-10-17,12.00557206,15.4,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98827,2022,IAH2,3,12,GEMN-0096_PHN46_0005/LH244,2022-05-20,140,290,2022-10-17,12.18383224,16.4,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98828,2022,IAH2,3,12,GEMN-0225_PHJ89_0009/LH244,2022-05-20,140,290,2022-10-17,9.850757978,19.1,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98829,2022,IAH2,3,12,W10010_0084/LH244,2022-05-20,140,290,2022-10-17,11.93652762,17.8,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98830,2022,IAH2,3,12,GEMN-0096_PHP02_0007/LH244,2022-05-20,140,290,2022-10-17,10.61150213,16,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98831,2022,IAH2,3,12,B97/LH244,2022-05-20,140,290,2022-10-17,11.86685551,17.3,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98832,2022,IAH2,3,12,PHW30_MO17-299-(2N)-01/LH244,2022-05-20,140,290,2022-10-17,14.65311234,18.6,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98833,2022,IAH2,3,12,GEMN-0192_PHK76_0017/LH244,2022-05-20,140,290,2022-10-17,8.375717756,16,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98834,2022,IAH2,3,12,M162W/LH244,2022-05-20,140,290,2022-10-17,7.283560315,18.3,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98835,2022,IAH2,3,12,GEMN-0097_PHN46_0001/LH244,2022-05-20,140,290,2022-10-17,14.27776167,18.9,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98836,2022,IAH2,3,12,PHW52/PHM49,2022-05-20,140,290,2022-10-17,13.04249395,20.9,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98837,2022,IAH2,3,12,GEMN-0096_LH212HT_0002/LH244,2022-05-20,140,290,2022-10-17,8.204989696,18.2,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98838,2022,IAH2,3,12,GEMN-0192_PHP02_0003/LH244,2022-05-20,140,290,2022-10-17,10.15957491,16.7,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98839,2022,IAH2,3,12,W10005_0107/LH244,2022-05-20,140,290,2022-10-17,11.12243095,16.2,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98840,2022,IAH2,3,12,PHKE6/LH244,2022-05-20,140,290,2022-10-17,14.34492308,15.9,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98841,2022,IAH2,3,12,W10005_0147/LH244,2022-05-20,140,290,2022-10-17,12.20203486,17.1,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98842,2022,IAH2,3,12,GEMN-0225_PHK76_0019/LH244,2022-05-20,140,290,2022-10-17,6.331374775,15,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98843,2022,IAH2,3,12,PHN11_OH43_0001/LH244,2022-05-20,140,290,2022-10-17,9.612868512,17.8,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98844,2022,IAH2,3,13,GEMN-0097_LH212HT_0026/LH244,2022-05-20,140,290,2022-10-17,1.372101245,12.7,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98845,2022,IAH2,3,13,GEMN-0192_PHK76_0030/LH244,2022-05-20,140,290,2022-10-17,6.952774699,15.9,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98846,2022,IAH2,3,13,GEMN-0097_LH212HT_0058/LH244,2022-05-20,140,290,2022-10-17,11.74257552,17.1,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98847,2022,IAH2,3,13,GEMN-0271/LH244,2022-05-20,140,290,2022-10-17,12.56106593,19.5,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98848,2022,IAH2,3,13,PHG47/LH244,2022-05-20,140,290,2022-10-17,10.67301444,15.6,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98849,2022,IAH2,3,13,MM501D/LH244,2022-05-20,140,290,2022-10-17,11.30571255,16.4,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98850,2022,IAH2,3,13,GEMN-0096_PHN46_0001/LH244,2022-05-20,140,290,2022-10-17,13.79382295,17.5,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98851,2022,IAH2,3,13,B73/PHN82,2022-05-20,140,290,2022-10-17,16.39303212,18.5,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98852,2022,IAH2,3,13,GEMN-0096_PHJ89_0010/LH244,2022-05-20,140,290,2022-10-17,6.952774699,16.3,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98853,2022,IAH2,3,13,GEMN-0096_PHJ89_0007/LH244,2022-05-20,140,290,2022-10-17,13.39022683,17.3,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98854,2022,IAH2,3,13,GEMN-0097_LH212HT_0090/LH244,2022-05-20,140,290,2022-10-17,9.868332925,14.8,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98855,2022,IAH2,3,13,GEMN-0096_PHK76_0013/LH244,2022-05-20,140,290,2022-10-17,1.740547462,13,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98856,2022,IAH2,3,13,W22/LH244,2022-05-20,140,290,2022-10-17,13.24711655,16.1,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98857,2022,IAH2,3,13,GEMN-0225_LH212HT_0043/LH244,2022-05-20,140,290,2022-10-17,9.798033136,17.2,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98858,2022,IAH2,3,13,W10001_0003/LH244,2022-05-20,140,290,2022-10-17,8.594149244,18.3,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98859,2022,IAH2,3,13,GEMN-0238/LH244,2022-05-20,140,290,2022-10-17,9.261997243,18.5,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98860,2022,IAH2,3,13,GEMN-0096_PHP02_0030/LH244,2022-05-20,140,290,2022-10-17,14.86338403,18.3,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98861,2022,IAH2,3,13,GEMN-0097_PHJ89_0020/LH244,2022-05-20,140,290,2022-10-17,14.5922277,16.8,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98862,2022,IAH2,3,13,GEMN-0192_PHK76_0012/LH244,2022-05-20,140,290,2022-10-17,6.009376633,16.2,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98863,2022,IAH2,3,13,GEMN-0225_LH212HT_0008/LH244,2022-05-20,140,290,2022-10-17,7.131662556,18.8,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98864,2022,IAH2,3,14,PHJ89/LH244,2022-05-20,140,290,2022-10-17,13.36574744,15.1,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98865,2022,IAH2,3,14,GEMN-0192_PHN46_0001/LH244,2022-05-20,140,290,2022-10-17,9.471641257,16.8,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98866,2022,IAH2,3,14,GEMN-0097_LH212HT_0085/LH244,2022-05-20,140,290,2022-10-17,9.558888317,14.5,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98867,2022,IAH2,3,14,W10010_0366/LH244,2022-05-20,140,290,2022-10-17,12.1524484,16.5,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98868,2022,IAH2,3,14,BGEM-0063-N/LH244,2022-05-20,140,290,2022-10-17,11.11364348,16.1,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98869,2022,IAH2,3,14,GEMN-0225_PHJ89_0026/LH244,2022-05-20,140,290,2022-10-17,10.79290069,17.2,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98870,2022,IAH2,3,14,GEMN-0225_PHP02_0008/LH244,2022-05-20,140,290,2022-10-17,14.07816049,15.5,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
98871,2022,IAH2,3,14,GEMN-0225_LH212HT_0006/LH244,2022-05-20,140,290,2022-10-17,14.58657861,18.7,5.9,3.9,196,59,soybean,-94.72927302,42.06620464
