id,year,site,replicate,block,hybrid,date_planted,date_harvested,yield_mg_ha,grain_moisture,soilpH,om_pct,soilk_ppm,soilp_ppm,previous_crop,longitude,latitude
97974,2021,WIH2,1,22,W10004_0702/PHK76,5/24/21,11/4/21,8.584734094,23.1,6.8,4.5,152,64,soybean,-89.332737,43.319604
97975,2021,WIH2,1,22,W10004_1080/PHK76,5/24/21,11/4/21,15.02595229,22,6.8,4.5,152,64,soybean,-89.332737,43.319604
97976,2021,WIH2,1,22,PHW52/PHM49,5/24/21,11/4/21,5.993057039,24.4,6.8,4.5,152,64,soybean,-89.332737,43.319604
97977,2021,WIH2,1,22,W10004_0650/PHP02,5/24/21,11/4/21,13.33373593,22.3,6.8,4.5,152,64,soybean,-89.332737,43.319604
97978,2021,WIH2,1,22,W10004_0991/PHP02,5/24/21,11/4/21,13.38081168,22.6,6.8,4.5,152,64,soybean,-89.332737,43.319604
97979,2021,WIH2,1,22,W10004_0997/PHP02,5/24/21,11/4/21,12.9119372,20.7,6.8,4.5,152,64,soybean,-89.332737,43.319604
97980,2021,WIH2,1,22,W10004_0010/PHP02,5/24/21,11/4/21,13.52454965,21.4,6.8,4.5,152,64,soybean,-89.332737,43.319604
97981,2021,WIH2,1,22,TX779/LH195,5/24/21,11/4/21,6.556710707,40.4,6.8,4.5,152,64,soybean,-89.332737,43.319604
97982,2021,WIH2,1,22,W10004_0840/PHP02,5/24/21,11/4/21,15.08369855,21.7,6.8,4.5,152,64,soybean,-89.332737,43.319604
97983,2021,WIH2,1,22,LH74/PHN82,5/24/21,11/4/21,12.29430333,22.6,6.8,4.5,152,64,soybean,-89.332737,43.319604
97984,2021,WIH2,1,22,W10004_0134/PHP02,5/24/21,11/4/21,11.92271873,20.3,6.8,4.5,152,64,soybean,-89.332737,43.319604
97985,2021,WIH2,1,23,W10004_0818/PHZ51,5/24/21,11/5/21,11.16260226,20.3,6.8,4.5,152,64,soybean,-89.332737,43.319604
97986,2021,WIH2,1,23,W10004_0327/PHZ51,5/24/21,11/5/21,9.060513025,18.2,6.8,4.5,152,64,soybean,-89.332737,43.319604
97987,2021,WIH2,1,23,W10004_0092/PHZ51,5/24/21,11/5/21,12.94457638,19.5,6.8,4.5,152,64,soybean,-89.332737,43.319604
97988,2021,WIH2,1,23,W10004_0964/PHZ51,5/24/21,11/5/21,11.12494166,19.1,6.8,4.5,152,64,soybean,-89.332737,43.319604
97989,2021,WIH2,1,23,W10004_0848/PHZ51,5/24/21,11/5/21,12.91068184,20,6.8,4.5,152,64,soybean,-89.332737,43.319604
97990,2021,WIH2,1,23,W10004_0206/PHZ51,5/24/21,11/5/21,11.72186219,17.9,6.8,4.5,152,64,soybean,-89.332737,43.319604
97991,2021,WIH2,1,23,W10004_0150/PHZ51,5/24/21,11/5/21,11.42371576,20.6,6.8,4.5,152,64,soybean,-89.332737,43.319604
97992,2021,WIH2,1,23,W10004_0951/PHZ51,5/24/21,11/5/21,9.387532581,20.2,6.8,4.5,152,64,soybean,-89.332737,43.319604
97993,2021,WIH2,1,23,W10004_0103/PHZ51,5/24/21,11/5/21,12.90001134,19.4,6.8,4.5,152,64,soybean,-89.332737,43.319604
97994,2021,WIH2,1,23,PHB47/PHN82,5/24/21,11/5/21,10.43951871,24.5,6.8,4.5,152,64,soybean,-89.332737,43.319604
97995,2021,WIH2,1,23,W10004_0932/PHK76,5/24/21,11/4/21,11.55866625,28.3,6.8,4.5,152,64,soybean,-89.332737,43.319604
97996,2021,WIH2,1,23,B37/H95,5/24/21,11/4/21,12.82092408,26.5,6.8,4.5,152,64,soybean,-89.332737,43.319604
97997,2021,WIH2,1,23,W10004_0833/PHK76,5/24/21,11/4/21,12.37527363,20.2,6.8,4.5,152,64,soybean,-89.332737,43.319604
97998,2021,WIH2,1,23,W10004_0832/PHK76,5/24/21,11/4/21,10.68368495,20.3,6.8,4.5,152,64,soybean,-89.332737,43.319604
97999,2021,WIH2,1,23,B73/TX779,5/24/21,11/4/21,4.681840433,33.2,6.8,4.5,152,64,soybean,-89.332737,43.319604
98000,2021,WIH2,1,23,W10004_0410/PHK76,5/24/21,11/4/21,11.77898077,19.2,6.8,4.5,152,64,soybean,-89.332737,43.319604
98001,2021,WIH2,1,23,W10004_0149/PHK76,5/24/21,11/4/21,12.36460312,21.9,6.8,4.5,152,64,soybean,-89.332737,43.319604
98002,2021,WIH2,1,23,W10004_0424/PHK76,5/24/21,11/4/21,12.20140718,23.1,6.8,4.5,152,64,soybean,-89.332737,43.319604
98003,2021,WIH2,1,23,TX779/LH195,5/24/21,11/4/21,7.602420073,38.8,6.8,4.5,152,64,soybean,-89.332737,43.319604
98004,2021,WIH2,1,23,W10004_0101/PHK76,5/24/21,11/4/21,14.38258368,20.7,6.8,4.5,152,64,soybean,-89.332737,43.319604
98005,2021,WIH2,1,23,W10004_0430/PHP02,5/24/21,11/4/21,13.44860077,22,6.8,4.5,152,64,soybean,-89.332737,43.319604
98006,2021,WIH2,1,23,W10004_0115/PHP02,5/24/21,11/4/21,7.594887953,17.9,6.8,4.5,152,64,soybean,-89.332737,43.319604
98007,2021,WIH2,1,23,W10004_0651/PHP02,5/24/21,11/4/21,12.07398882,20,6.8,4.5,152,64,soybean,-89.332737,43.319604
98008,2021,WIH2,1,23,W10004_0684/PHP02,5/24/21,11/4/21,12.31689969,21.6,6.8,4.5,152,64,soybean,-89.332737,43.319604
98009,2021,WIH2,1,23,W10004_0144/PHP02,5/24/21,11/4/21,9.861428482,20.8,6.8,4.5,152,64,soybean,-89.332737,43.319604
98010,2021,WIH2,1,23,W10004_1037/PHP02,5/24/21,11/4/21,11.40300243,20.9,6.8,4.5,152,64,soybean,-89.332737,43.319604
98011,2021,WIH2,1,23,W10004_0261/PHP02,5/24/21,11/4/21,13.37139653,21.5,6.8,4.5,152,64,soybean,-89.332737,43.319604
98012,2021,WIH2,1,23,W10004_1099/PHP02,5/24/21,11/4/21,12.79267863,20.9,6.8,4.5,152,64,soybean,-89.332737,43.319604
98013,2021,WIH2,1,23,B73/MO17,5/24/21,11/4/21,13.0437493,24.7,6.8,4.5,152,64,soybean,-89.332737,43.319604
98014,2021,WIH2,1,23,B37/MO17,5/24/21,11/4/21,7.363275254,23.6,6.8,4.5,152,64,soybean,-89.332737,43.319604
98015,2021,WIH2,1,24,W10004_0775/PHZ51,5/24/21,11/5/21,13.17493373,19.2,6.8,4.5,152,64,soybean,-89.332737,43.319604
98016,2021,WIH2,1,24,W10004_0661/PHZ51,5/24/21,11/5/21,10.132584810000001,18.7,6.8,4.5,152,64,soybean,-89.332737,43.319604
98017,2021,WIH2,1,24,W10004_0688/PHZ51,5/24/21,11/5/21,12.22965263,22.1,6.8,4.5,152,64,soybean,-89.332737,43.319604
98018,2021,WIH2,1,24,W10004_1002/PHZ51,5/24/21,11/5/21,9.9794317,20.7,6.8,4.5,152,64,soybean,-89.332737,43.319604
98019,2021,WIH2,1,24,W10004_0672/PHZ51,5/24/21,11/5/21,7.216398909,20.7,6.8,4.5,152,64,soybean,-89.332737,43.319604
98020,2021,WIH2,1,24,W10004_0618/PHZ51,5/24/21,11/5/21,12.26480253,20.2,6.8,4.5,152,64,soybean,-89.332737,43.319604
98021,2021,WIH2,1,24,W10004_0747/PHZ51,5/24/21,11/5/21,12.45185018,18.8,6.8,4.5,152,64,soybean,-89.332737,43.319604
98022,2021,WIH2,1,24,W10004_0734/PHZ51,5/24/21,11/5/21,11.36408648,20.6,6.8,4.5,152,64,soybean,-89.332737,43.319604
98023,2021,WIH2,1,24,F42/MO17,5/24/21,11/5/21,15.24061772,23.3,6.8,4.5,152,64,soybean,-89.332737,43.319604
98024,2021,WIH2,1,24,W10004_0894/PHZ51,5/24/21,11/5/21,7.898055794,18.2,6.8,4.5,152,64,soybean,-89.332737,43.319604
98025,2021,WIH2,1,24,W10004_0712/PHK76,5/24/21,11/4/21,14.19553603,22.4,6.8,4.5,152,64,soybean,-89.332737,43.319604
98026,2021,WIH2,1,24,W10004_0132/PHK76,5/24/21,11/4/21,9.262624919,21.8,6.8,4.5,152,64,soybean,-89.332737,43.319604
98027,2021,WIH2,1,24,W10004_0608/PHK76,5/24/21,11/4/21,10.16459632,21.5,6.8,4.5,152,64,soybean,-89.332737,43.319604
98028,2021,WIH2,1,24,W10004_0138/PHK76,5/24/21,11/4/21,12.02126397,20.5,6.8,4.5,152,64,soybean,-89.332737,43.319604
98029,2021,WIH2,1,24,TX714/TX779,5/24/21,11/4/21,4.863238997,34.7,6.8,4.5,152,64,soybean,-89.332737,43.319604
98030,2021,WIH2,1,24,W10004_0970/PHK76,5/24/21,11/4/21,9.437119039,22.3,6.8,4.5,152,64,soybean,-89.332737,43.319604
98031,2021,WIH2,1,24,W10004_0801/PHK76,5/24/21,11/4/21,13.1542204,23.4,6.8,4.5,152,64,soybean,-89.332737,43.319604
98032,2021,WIH2,1,24,W10004_0006/PHK76,5/24/21,11/4/21,12.7073146,21.9,6.8,4.5,152,64,soybean,-89.332737,43.319604
98033,2021,WIH2,1,24,W10004_0032/PHK76,5/24/21,11/4/21,14.78492444,21,6.8,4.5,152,64,soybean,-89.332737,43.319604
98034,2021,WIH2,1,24,W10004_0403/PHK76,5/24/21,11/4/21,14.87279918,22,6.8,4.5,152,64,soybean,-89.332737,43.319604
98035,2021,WIH2,1,24,W10004_0782/PHP02,5/24/21,11/4/21,13.41909996,22.3,6.8,4.5,152,64,soybean,-89.332737,43.319604
98036,2021,WIH2,1,24,W10004_0327/PHP02,5/24/21,11/4/21,12.52277765,20.7,6.8,4.5,152,64,soybean,-89.332737,43.319604
98037,2021,WIH2,1,24,W10004_0618/PHP02,5/24/21,11/4/21,12.02503003,20.9,6.8,4.5,152,64,soybean,-89.332737,43.319604
98038,2021,WIH2,1,24,W10004_0789/PHP02,5/24/21,11/4/21,11.74947997,21.7,6.8,4.5,152,64,soybean,-89.332737,43.319604
98039,2021,WIH2,1,24,W10004_0427/PHP02,5/24/21,11/4/21,11.59632685,22.3,6.8,4.5,152,64,soybean,-89.332737,43.319604
98040,2021,WIH2,1,24,W10004_0628/PHP02,5/24/21,11/4/21,16.33026445,20.9,6.8,4.5,152,64,soybean,-89.332737,43.319604
98041,2021,WIH2,1,24,W10004_0065/PHP02,5/24/21,11/4/21,12.33635767,19.4,6.8,4.5,152,64,soybean,-89.332737,43.319604
98042,2021,WIH2,1,24,W10004_0110/PHP02,5/24/21,11/4/21,11.22474225,21,6.8,4.5,152,64,soybean,-89.332737,43.319604
98043,2021,WIH2,1,24,W10004_0258/PHP02,5/24/21,11/4/21,14.70395415,20.2,6.8,4.5,152,64,soybean,-89.332737,43.319604
98044,2021,WIH2,1,24,W10004_0803/PHP02,5/24/21,11/4/21,10.82051846,19.8,6.8,4.5,152,64,soybean,-89.332737,43.319604
98045,2021,WIH2,1,25,W10004_0897/PHZ51,5/24/21,11/5/21,12.65521743,21.3,6.8,4.5,152,64,soybean,-89.332737,43.319604
98046,2021,WIH2,1,25,W10004_0955/PHZ51,5/24/21,11/5/21,13.07701617,18.5,6.8,4.5,152,64,soybean,-89.332737,43.319604
98047,2021,WIH2,1,25,W10004_0311/PHZ51,5/24/21,11/5/21,12.92637376,18.5,6.8,4.5,152,64,soybean,-89.332737,43.319604
98048,2021,WIH2,1,25,W10004_0467/PHZ51,5/24/21,11/5/21,7.319965563,17.2,6.8,4.5,152,64,soybean,-89.332737,43.319604
98049,2021,WIH2,1,25,W10004_1020/PHZ51,5/24/21,11/5/21,12.46942513,17.6,6.8,4.5,152,64,soybean,-89.332737,43.319604
98050,2021,WIH2,1,25,W10004_0650/PHZ51,5/24/21,11/5/21,10.8060819,18.9,6.8,4.5,152,64,soybean,-89.332737,43.319604
98051,2021,WIH2,1,25,W10004_0713/PHZ51,5/24/21,11/5/21,9.167845739,18,6.8,4.5,152,64,soybean,-89.332737,43.319604
98052,2021,WIH2,1,25,W10004_0789/PHZ51,5/24/21,11/5/21,12.20831163,19.2,6.8,4.5,152,64,soybean,-89.332737,43.319604
98053,2021,WIH2,1,25,W10004_0664/PHZ51,5/24/21,11/5/21,14.88346968,17.2,6.8,4.5,152,64,soybean,-89.332737,43.319604
98054,2021,WIH2,1,25,W10004_0626/PHZ51,5/24/21,11/5/21,9.738403851,20.5,6.8,4.5,152,64,soybean,-89.332737,43.319604
98055,2021,WIH2,1,25,W10004_0179/PHK76,5/24/21,11/4/21,9.612240836,20.4,6.8,4.5,152,64,soybean,-89.332737,43.319604
98056,2021,WIH2,1,25,F42/H95,5/24/21,11/4/21,13.23895675,23.7,6.8,4.5,152,64,soybean,-89.332737,43.319604
98057,2021,WIH2,1,25,W10004_0072/PHK76,5/24/21,11/4/21,12.54851239,21.4,6.8,4.5,152,64,soybean,-89.332737,43.319604
98058,2021,WIH2,1,25,W10004_0299/PHK76,5/24/21,11/4/21,10.31272802,23,6.8,4.5,152,64,soybean,-89.332737,43.319604
98059,2021,WIH2,1,25,W10004_0140/PHK76,5/24/21,11/4/21,12.24283384,24,6.8,4.5,152,64,soybean,-89.332737,43.319604
98060,2021,WIH2,1,25,W10004_0389/PHK76,5/24/21,11/4/21,8.640597319,19.9,6.8,4.5,152,64,soybean,-89.332737,43.319604
98061,2021,WIH2,1,25,W10004_0146/PHK76,5/24/21,11/4/21,13.42663208,22.1,6.8,4.5,152,64,soybean,-89.332737,43.319604
98062,2021,WIH2,1,25,W10004_0837/PHK76,5/24/21,10/27/21,13.09082505,20.7,6.8,4.5,152,64,soybean,-89.332737,43.319604
98063,2021,WIH2,1,25,W10004_0918/PHP02,5/24/21,11/4/21,11.78525754,22,6.8,4.5,152,64,soybean,-89.332737,43.319604
98064,2021,WIH2,1,25,W10004_0646/PHP02,5/24/21,11/4/21,12.35518797,20.3,6.8,4.5,152,64,soybean,-89.332737,43.319604
98065,2021,WIH2,1,25,W10004_0800/PHP02,5/24/21,11/4/21,12.70292086,21.9,6.8,4.5,152,64,soybean,-89.332737,43.319604
98066,2021,WIH2,1,25,W10004_0794/PHP02,5/24/21,11/4/21,15.30966215,21.7,6.8,4.5,152,64,soybean,-89.332737,43.319604
98067,2021,WIH2,1,25,W10004_0014/PHP02,5/24/21,11/4/21,13.74800255,24.2,6.8,4.5,152,64,soybean,-89.332737,43.319604
98068,2021,WIH2,1,25,W10004_0178/PHP02,5/24/21,11/4/21,10.84625321,23.1,6.8,4.5,152,64,soybean,-89.332737,43.319604
98069,2021,WIH2,1,25,W10004_0682/PHP02,5/24/21,11/4/21,12.20329021,20.6,6.8,4.5,152,64,soybean,-89.332737,43.319604
98070,2021,WIH2,1,25,W10004_0856/PHP02,5/24/21,11/4/21,11.64654099,20.8,6.8,4.5,152,64,soybean,-89.332737,43.319604
98071,2021,WIH2,1,25,W10004_0169/PHP02,5/24/21,11/4/21,13.95764656,19.8,6.8,4.5,152,64,soybean,-89.332737,43.319604
98072,2021,WIH2,1,25,W10004_1072/PHP02,5/24/21,11/4/21,13.525805,21.5,6.8,4.5,152,64,soybean,-89.332737,43.319604
98073,2021,WIH2,2,1,W10004_0832/PHZ51,5/24/21,11/4/21,8.654406206,19.3,6.8,4.5,152,64,soybean,-89.332737,43.319604
98074,2021,WIH2,2,1,B73/PHM49,5/24/21,11/4/21,14.27776167,24.2,6.8,4.5,152,64,soybean,-89.332737,43.319604
98075,2021,WIH2,2,1,W10004_0665/PHZ51,5/24/21,11/4/21,13.2646915,20.7,6.8,4.5,152,64,soybean,-89.332737,43.319604
98076,2021,WIH2,2,1,W10004_0098/PHZ51,5/24/21,11/4/21,8.744163973,20.6,6.8,4.5,152,64,soybean,-89.332737,43.319604
98077,2021,WIH2,2,1,W10004_0672/PHZ51,5/24/21,11/4/21,9.028501514,20.6,6.8,4.5,152,64,soybean,-89.332737,43.319604
98078,2021,WIH2,2,1,W10004_0078/PHZ51,5/24/21,11/4/21,12.46189301,21.2,6.8,4.5,152,64,soybean,-89.332737,43.319604
98079,2021,WIH2,2,1,W10004_0099/PHZ51,5/24/21,11/4/21,10.42696518,19.4,6.8,4.5,152,64,soybean,-89.332737,43.319604
98080,2021,WIH2,2,1,B14A/H95,5/24/21,11/4/21,9.599059625,25.9,6.8,4.5,152,64,soybean,-89.332737,43.319604
98081,2021,WIH2,2,1,W10004_0344/PHZ51,5/24/21,11/4/21,12.17567244,22.3,6.8,4.5,152,64,soybean,-89.332737,43.319604
98082,2021,WIH2,2,1,B37/H95,5/24/21,11/4/21,10.70879201,26.1,6.8,4.5,152,64,soybean,-89.332737,43.319604
98083,2021,WIH2,2,1,W10004_0658/PHK76,5/24/21,10/27/21,12.82971155,20.1,6.8,4.5,152,64,soybean,-89.332737,43.319604
98084,2021,WIH2,2,1,B73/PHN82,5/24/21,11/4/21,5.47522377,39.1,6.8,4.5,152,64,soybean,-89.332737,43.319604
98085,2021,WIH2,2,1,W10004_0098/PHK76,5/24/21,11/4/21,10.56819244,19,6.8,4.5,152,64,soybean,-89.332737,43.319604
98086,2021,WIH2,2,1,W10004_0711/PHK76,5/24/21,11/4/21,14.18737623,21.2,6.8,4.5,152,64,soybean,-89.332737,43.319604
98087,2021,WIH2,2,1,W10004_0896/PHK76,5/24/21,11/4/21,15.58019081,20.6,6.8,4.5,152,64,soybean,-89.332737,43.319604
98088,2021,WIH2,2,1,W10004_0815/PHK76,5/24/21,11/4/21,10.9002334,20.4,6.8,4.5,152,64,soybean,-89.332737,43.319604
98089,2021,WIH2,2,1,W10004_0848/PHK76,5/24/21,11/4/21,13.11404909,21.6,6.8,4.5,152,64,soybean,-89.332737,43.319604
98090,2021,WIH2,2,1,W10004_0885/PHK76,5/24/21,11/4/21,10.46525346,20,6.8,4.5,152,64,soybean,-89.332737,43.319604
98091,2021,WIH2,2,1,W10004_0830/PHK76,5/24/21,11/4/21,12.02816842,23.1,6.8,4.5,152,64,soybean,-89.332737,43.319604
98092,2021,WIH2,2,1,W10004_0886/PHK76,5/24/21,11/4/21,14.23194128,19.9,6.8,4.5,152,64,soybean,-89.332737,43.319604
98093,2021,WIH2,2,1,W10004_0632/PHP02,5/24/21,11/5/21,12.69413339,21.9,6.8,4.5,152,64,soybean,-89.332737,43.319604
98094,2021,WIH2,2,1,W10004_0053/PHP02,5/24/21,11/5/21,16.53614241,22.4,6.8,4.5,152,64,soybean,-89.332737,43.319604
98095,2021,WIH2,2,1,W10004_0732/PHP02,5/24/21,11/5/21,11.84865288,18.4,6.8,4.5,152,64,soybean,-89.332737,43.319604
98096,2021,WIH2,2,1,W10004_0073/PHP02,5/24/21,11/5/21,12.40038069,17.9,6.8,4.5,152,64,soybean,-89.332737,43.319604
98097,2021,WIH2,2,1,W10004_0639/PHP02,5/24/21,11/5/21,11.68043553,20.6,6.8,4.5,152,64,soybean,-89.332737,43.319604
98098,2021,WIH2,2,1,W10004_0746/PHP02,5/24/21,11/5/21,14.30977319,21.7,6.8,4.5,152,64,soybean,-89.332737,43.319604
98099,2021,WIH2,2,1,W10004_0256/PHP02,5/24/21,11/5/21,10.74331423,19.3,6.8,4.5,152,64,soybean,-89.332737,43.319604
98100,2021,WIH2,2,1,W10004_1001/PHP02,5/24/21,11/5/21,11.67980785,19.4,6.8,4.5,152,64,soybean,-89.332737,43.319604
98101,2021,WIH2,2,1,TX779/LH195,5/24/21,11/5/21,4.6881172,33,6.8,4.5,152,64,soybean,-89.332737,43.319604
98102,2021,WIH2,2,1,W10004_0138/PHP02,5/24/21,11/5/21,13.32306543,18,6.8,4.5,152,64,soybean,-89.332737,43.319604
98103,2021,WIH2,2,1,B37/H95,5/24/21,11/4/21,12.48072331,23.7,6.8,4.5,152,64,soybean,-89.332737,43.319604
98104,2021,WIH2,2,1,TX779/LH195,5/24/21,11/4/21,7.594260276,35.7,6.8,4.5,152,64,soybean,-89.332737,43.319604
98105,2021,WIH2,2,1,TX777/LH195,5/24/21,11/4/21,6.98290318,40.2,6.8,4.5,152,64,soybean,-89.332737,43.319604
98106,2021,WIH2,2,1,B14A/H95,5/24/21,11/4/21,13.191881,24.1,6.8,4.5,152,64,soybean,-89.332737,43.319604
98107,2021,WIH2,2,1,F42/H95,5/24/21,11/4/21,15.63668171,22.9,6.8,4.5,152,64,soybean,-89.332737,43.319604
98108,2021,WIH2,2,1,PHW52/PHM49,5/24/21,11/4/21,8.531381575,23.3,6.8,4.5,152,64,soybean,-89.332737,43.319604
98109,2021,WIH2,2,1,LH74/PHN82,5/24/21,11/4/21,12.53721421,22.2,6.8,4.5,152,64,soybean,-89.332737,43.319604
98110,2021,WIH2,2,1,TX714/TX779,5/24/21,11/4/21,4.06985566,36.6,6.8,4.5,152,64,soybean,-89.332737,43.319604
98111,2021,WIH2,2,1,B73/TX779,5/24/21,11/4/21,6.731832504,32.5,6.8,4.5,152,64,soybean,-89.332737,43.319604
98112,2021,WIH2,2,1,CG44/CGR01,5/24/21,11/4/21,12.10474497,16.8,6.8,4.5,152,64,soybean,-89.332737,43.319604
98113,2021,WIH2,2,1,PHG39/PHN82,5/24/21,11/4/21,12.97533254,23.2,6.8,4.5,152,64,soybean,-89.332737,43.319604
98114,2021,WIH2,2,1,B73/PHN82,5/24/21,11/4/21,15.01277108,22.9,6.8,4.5,152,64,soybean,-89.332737,43.319604
98115,2021,WIH2,2,1,TX951/LH195,5/24/21,11/4/21,9.657433557,30.3,6.8,4.5,152,64,soybean,-89.332737,43.319604
98116,2021,WIH2,2,1,B73/MO17,5/24/21,11/4/21,13.41031249,24.3,6.8,4.5,152,64,soybean,-89.332737,43.319604
98117,2021,WIH2,2,1,PHW52/PHN82,5/24/21,11/4/21,14.32609278,24.5,6.8,4.5,152,64,soybean,-89.332737,43.319604
98118,2021,WIH2,2,1,F42/MO17,5/24/21,11/4/21,16.13882306,23.6,6.8,4.5,152,64,soybean,-89.332737,43.319604
98119,2021,WIH2,2,1,PHB47/PHN82,5/24/21,11/4/21,11.6032313,21.8,6.8,4.5,152,64,soybean,-89.332737,43.319604
98120,2021,WIH2,2,1,F42/OH43,5/24/21,11/4/21,14.46041559,23.7,6.8,4.5,152,64,soybean,-89.332737,43.319604
98121,2021,WIH2,2,1,CG119/CG108,5/24/21,11/4/21,8.054974967,17.9,6.8,4.5,152,64,soybean,-89.332737,43.319604
98122,2021,WIH2,2,1,B37/OH43,5/24/21,11/4/21,13.57539146,26,6.8,4.5,152,64,soybean,-89.332737,43.319604
98123,2021,WIH2,2,1,B14A/MO17,5/24/21,11/4/21,14.34743379,23.9,6.8,4.5,152,64,soybean,-89.332737,43.319604
98124,2021,WIH2,2,1,B37/MO17,5/24/21,11/5/21,12.50018129,22.9,6.8,4.5,152,64,soybean,-89.332737,43.319604
98125,2021,WIH2,2,1,B73/PHM49,5/24/21,11/5/21,16.62276179,20.9,6.8,4.5,152,64,soybean,-89.332737,43.319604
98126,2021,WIH2,2,1,B14A/OH43,5/24/21,11/5/21,10.5286488,23.5,6.8,4.5,152,64,soybean,-89.332737,43.319604
98127,2021,WIH2,2,1,2369/LH123HT,5/24/21,11/5/21,10.80106049,22.5,6.8,4.5,152,64,soybean,-89.332737,43.319604
98128,2021,WIH2,2,1,LH195/PHK76,5/24/21,11/5/21,10.12881875,21,6.8,4.5,152,64,soybean,-89.332737,43.319604
98129,2021,WIH2,2,1,B73/PHZ51,5/24/21,11/5/21,15.14018945,22.5,6.8,4.5,152,64,soybean,-89.332737,43.319604
98130,2021,WIH2,2,1,PHG29/PHG47,5/24/21,11/5/21,10.54559607,17.9,6.8,4.5,152,64,soybean,-89.332737,43.319604
98131,2021,WIH2,2,1,LH195/PHZ51,5/24/21,11/5/21,13.53019874,22.1,6.8,4.5,152,64,soybean,-89.332737,43.319604
98132,2021,WIH2,2,1,B73/PHK76,5/24/21,11/5/21,13.23142463,20.9,6.8,4.5,152,64,soybean,-89.332737,43.319604
98133,2021,WIH2,2,1,TX714/PHZ51,5/24/21,11/5/21,14.29157056,23.4,6.8,4.5,152,64,soybean,-89.332737,43.319604
98134,2021,WIH2,2,1,LH244/MO17,5/24/21,11/5/21,14.193653,22.8,6.8,4.5,152,64,soybean,-89.332737,43.319604
98135,2021,WIH2,2,1,PHRE1/PHTD5,5/24/21,11/5/21,9.788617986,17.8,6.8,4.5,152,64,soybean,-89.332737,43.319604
98136,2021,WIH2,2,1,PHB47/PHK76,5/24/21,11/5/21,13.47559086,19.8,6.8,4.5,152,64,soybean,-89.332737,43.319604
98137,2021,WIH2,2,1,PHJ89/PH207,5/24/21,11/5/21,11.91455894,20.2,6.8,4.5,152,64,soybean,-89.332737,43.319604
98138,2021,WIH2,2,1,LH244/PHK76,5/24/21,11/5/21,13.69465003,20.6,6.8,4.5,152,64,soybean,-89.332737,43.319604
98139,2021,WIH2,2,1,LH195/MO17,5/24/21,11/5/21,4.15333666,26.2,6.8,4.5,152,64,soybean,-89.332737,43.319604
98140,2021,WIH2,2,1,B73/PHN82,5/24/21,11/5/21,14.46669236,22.7,6.8,4.5,152,64,soybean,-89.332737,43.319604
98141,2021,WIH2,2,1,PHB47/PHZ51,5/24/21,11/5/21,13.13036869,19.1,6.8,4.5,152,64,soybean,-89.332737,43.319604
98142,2021,WIH2,2,1,LH195/PHN82,5/24/21,11/5/21,13.34754482,23.1,6.8,4.5,152,64,soybean,-89.332737,43.319604
98143,2021,WIH2,2,1,PHB47/PHN82,5/24/21,11/5/21,14.25955905,20.9,6.8,4.5,152,64,soybean,-89.332737,43.319604
98144,2021,WIH2,2,1,PHJ40/PHAJ0,5/24/21,11/5/21,9.336690769,18.1,6.8,4.5,152,64,soybean,-89.332737,43.319604
98145,2021,WIH2,2,1,PHB47/MO17,5/24/21,11/5/21,10.69874919,20.6,6.8,4.5,152,64,soybean,-89.332737,43.319604
98146,2021,WIH2,2,1,LH244/PHN82,5/24/21,11/5/21,14.38132833,22,6.8,4.5,152,64,soybean,-89.332737,43.319604
98147,2021,WIH2,2,1,B73/MO17,5/24/21,11/5/21,14.91548119,21.8,6.8,4.5,152,64,soybean,-89.332737,43.319604
98148,2021,WIH2,2,2,W10004_0346/PHZ51,5/24/21,11/4/21,11.29253134,21.1,6.8,4.5,152,64,soybean,-89.332737,43.319604
98149,2021,WIH2,2,2,W10004_1014/PHZ51,5/24/21,11/4/21,10.13948926,23.1,6.8,4.5,152,64,soybean,-89.332737,43.319604
98150,2021,WIH2,2,2,W10004_0038/PHZ51,5/24/21,11/4/21,11.62771069,22.3,6.8,4.5,152,64,soybean,-89.332737,43.319604
98151,2021,WIH2,2,2,W10004_0930/PHZ51,5/24/21,11/4/21,11.53167615,21.3,6.8,4.5,152,64,soybean,-89.332737,43.319604
98152,2021,WIH2,2,2,W10004_0167/PHZ51,5/24/21,11/4/21,13.16991232,21.7,6.8,4.5,152,64,soybean,-89.332737,43.319604
98153,2021,WIH2,2,2,W10004_0241/PHZ51,5/24/21,11/4/21,9.819374144,20.4,6.8,4.5,152,64,soybean,-89.332737,43.319604
98154,2021,WIH2,2,2,W10004_0112/PHZ51,5/24/21,11/4/21,8.406473914,23.1,6.8,4.5,152,64,soybean,-89.332737,43.319604
98155,2021,WIH2,2,2,W10004_0140/PHZ51,5/24/21,11/4/21,13.03496183,20.9,6.8,4.5,152,64,soybean,-89.332737,43.319604
98156,2021,WIH2,2,2,W10004_0631/PHZ51,5/24/21,11/4/21,10.08425371,22.5,6.8,4.5,152,64,soybean,-89.332737,43.319604
98157,2021,WIH2,2,2,W10004_0955/PHK76,5/24/21,11/4/21,11.18017721,21.6,6.8,4.5,152,64,soybean,-89.332737,43.319604
98158,2021,WIH2,2,2,LH74/PHN82,5/24/21,11/4/21,12.38280575,21.9,6.8,4.5,152,64,soybean,-89.332737,43.319604
98159,2021,WIH2,2,2,W10004_0879/PHK76,5/24/21,11/4/21,11.86183409,23.4,6.8,4.5,152,64,soybean,-89.332737,43.319604
